2023-11-15 18:57:20,565 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:57:23,382 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:57:28,416 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:57:30,872 INFO    Thread-20 :26860 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\30846\Desktop\python\D6900\wandb\run-20231115_185655-6jb3z25q\files\config.yaml
2023-11-15 18:57:35,064 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:57:35,563 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:57:35,563 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:57:35,580 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:57:40,403 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:57:45,451 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:57:50,488 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:57:50,625 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:57:50,625 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:57:50,627 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:57:56,206 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:01,250 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:05,449 DEBUG   SystemMonitor:26860 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-15 18:58:05,450 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 18:58:05,648 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:58:05,649 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:58:05,649 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:58:07,065 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:12,104 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:17,148 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:20,664 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:58:20,664 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:58:20,665 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:58:23,079 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:28,113 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:33,144 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:35,455 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 18:58:35,670 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:58:35,670 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:58:35,671 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:58:39,029 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:44,074 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:49,110 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:58:50,671 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:58:50,686 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:58:50,687 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:58:55,082 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:00,115 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:05,159 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:05,472 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 18:59:05,674 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:59:05,705 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:59:05,705 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:59:11,076 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:16,118 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:20,681 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:59:20,728 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:59:20,729 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:59:22,092 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:27,116 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:32,162 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:35,485 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 18:59:35,684 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:59:35,729 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:59:35,730 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:59:38,091 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:43,121 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:48,157 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:50,697 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 18:59:50,729 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 18:59:50,729 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 18:59:54,102 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 18:59:59,143 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:04,173 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:05,494 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:00:05,711 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:00:05,726 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:00:05,726 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:00:10,119 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:15,162 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:20,216 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:20,719 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:00:20,719 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:00:20,719 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:00:26,087 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:31,144 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:35,503 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:00:35,722 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:00:35,738 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:00:35,739 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:00:36,740 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:41,793 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:46,839 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:50,735 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:00:50,750 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:00:50,751 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:00:52,116 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:00:57,151 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:02,211 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:01:05,516 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
2023-11-15 19:01:05,750 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
